OnDemand,$5.65 per Dedicated Usage RHEL d2.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,5.65,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,d2.8xlarge,Yes,Storage optimized,36,Intel Xeon E5-2676v3 (Haswell),2.4 GHz,244 GiB,24 x 2000 HDD,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:d2.8xlarge,RunInstances:0010,Used,,116,,Yes,,,,,,,,,,,,,,,,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.869 per Dedicated Usage SUSE d2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.869,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,d2.xlarge,Yes,Storage optimized,4,Intel Xeon E5-2676v3 (Haswell),2.4 GHz,30.5 GiB,3 x 2000 HDD,Moderate,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:d2.xlarge,RunInstances:000g,Used,,14,,Yes,,,,,,,,,,,,,,,,8,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.759 per Dedicated Usage Linux d2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.759,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,d2.xlarge,Yes,Storage optimized,4,Intel Xeon E5-2676v3 (Haswell),2.4 GHz,30.5 GiB,3 x 2000 HDD,Moderate,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:d2.xlarge,RunInstances,Used,,14,,Yes,,,,,,,,,,,,,,,,8,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.903 per Dedicated Usage Windows d2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.903,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,d2.xlarge,Yes,Storage optimized,4,Intel Xeon E5-2676v3 (Haswell),2.4 GHz,30.5 GiB,3 x 2000 HDD,Moderate,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:d2.xlarge,RunInstances:0002,Used,,14,,Yes,,,,,,,,,,,,,,,,8,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.825 per Dedicated Usage RHEL d2.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.825,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,d2.xlarge,Yes,Storage optimized,4,Intel Xeon E5-2676v3 (Haswell),2.4 GHz,30.5 GiB,3 x 2000 HDD,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:d2.xlarge,RunInstances:0010,Used,,14,,Yes,,,,,,,,,,,,,,,,8,,NA,Amazon Elastic Compute Cloud
OnDemand,$13.30 per Dedicated SUSE f1.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,13.3,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,f1.16xlarge,Yes,FPGA Instances,64,Intel Xeon E5-2686 v4 (Broadwell),,976 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:f1.16xlarge,RunInstances:000g,Used,,188,,,,,,,,,,,,,,,,,,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$13.20 per Dedicated Linux f1.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,13.2,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,f1.16xlarge,Yes,FPGA Instances,64,Intel Xeon E5-2686 v4 (Broadwell),,976 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:f1.16xlarge,RunInstances,Used,,188,,,,,,,,,,,,,,,,,,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$13.33 per Dedicated RHEL f1.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,13.33,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,f1.16xlarge,Yes,FPGA Instances,64,Intel Xeon E5-2686 v4 (Broadwell),,976 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:f1.16xlarge,RunInstances:0010,Used,,188,,,,,,,,,,,,,,,,,,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.815 per Dedicated Linux f1.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.815,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,f1.2xlarge,Yes,FPGA Instances,8,Intel Xeon E5-2686 v4 (Broadwell),,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:f1.2xlarge,RunInstances,Used,,26,,,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.945 per Dedicated RHEL f1.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.945,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,f1.2xlarge,Yes,FPGA Instances,8,Intel Xeon E5-2686 v4 (Broadwell),,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:f1.2xlarge,RunInstances:0010,Used,,26,,,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.915 per Dedicated SUSE f1.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.915,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,f1.2xlarge,Yes,FPGA Instances,8,Intel Xeon E5-2686 v4 (Broadwell),,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:f1.2xlarge,RunInstances:000g,Used,,26,,,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.715 per Dedicated Linux g2.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.715,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g2.2xlarge,No,GPU instance,8,Intel Xeon E5-2670 (Sandy Bridge),2.6 GHz,15 GiB,1 x 60 SSD,High,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:g2.2xlarge,RunInstances,Used,,26,,,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.845 per Dedicated RHEL g2.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.845,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g2.2xlarge,No,GPU instance,8,Intel Xeon E5-2670 (Sandy Bridge),2.6 GHz,15 GiB,1 x 60 SSD,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:g2.2xlarge,RunInstances:0010,Used,,26,,,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.815 per Dedicated SUSE g2.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.815,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g2.2xlarge,No,GPU instance,8,Intel Xeon E5-2670 (Sandy Bridge),2.6 GHz,15 GiB,1 x 60 SSD,High,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:g2.2xlarge,RunInstances:000g,Used,,26,,,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.844 per Dedicated Windows g2.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.844,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g2.2xlarge,No,GPU instance,8,Intel Xeon E5-2670 (Sandy Bridge),2.6 GHz,15 GiB,1 x 60 SSD,High,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:g2.2xlarge,RunInstances:0002,Used,,26,,,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$4.56 per Dedicated Linux g3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.56,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:g3.16xlarge,RunInstances,Used,14000 Mbps,188,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$4.66 per Dedicated SUSE g3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.66,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:g3.16xlarge,RunInstances:000g,Used,14000 Mbps,188,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$7.504 per Dedicated Windows g3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,7.504,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:g3.16xlarge,RunInstances:0002,Used,14000 Mbps,188,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$4.69 per Dedicated RHEL g3.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.69,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:g3.16xlarge,RunInstances:0010,Used,14000 Mbps,188,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.384 per Dedicated RHEL g3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.384,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.4xlarge,Yes,GPU instance,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:g3.4xlarge,RunInstances:0010,Used,3500 Mbps,47,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,32,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.99 per Dedicated Windows g3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.99,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.4xlarge,Yes,GPU instance,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:g3.4xlarge,RunInstances:0002,Used,3500 Mbps,47,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,32,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.254 per Dedicated Linux g3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.254,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.4xlarge,Yes,GPU instance,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:g3.4xlarge,RunInstances,Used,3500 Mbps,47,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,32,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.354 per Dedicated SUSE g3.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.354,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.4xlarge,Yes,GPU instance,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,122 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:g3.4xlarge,RunInstances:000g,Used,3500 Mbps,47,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,32,,NA,Amazon Elastic Compute Cloud
OnDemand,$2.638 per Dedicated RHEL g3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.638,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:g3.8xlarge,RunInstances:0010,Used,7000 Mbps,94,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$2.608 per Dedicated SUSE g3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.608,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:g3.8xlarge,RunInstances:000g,Used,7000 Mbps,94,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$2.508 per Dedicated Linux g3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.508,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:g3.8xlarge,RunInstances,Used,7000 Mbps,94,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$3.98 per Dedicated Windows g3.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.98,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,g3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:g3.8xlarge,RunInstances:0002,Used,7000 Mbps,94,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$6.688 per Dedicated Windows h1.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,6.688,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,256 GiB,8 x 2000 HDD,25 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:h1.16xlarge,RunInstances:0002,Used,12000 Mbps,188,,Yes,,,,,,,,,,,,,,,,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$3.874 per Dedicated RHEL h1.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.874,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,256 GiB,8 x 2000 HDD,25 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:h1.16xlarge,RunInstances:0010,Used,12000 Mbps,188,,Yes,,,,,,,,,,,,,,,,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$3.844 per Dedicated SUSE h1.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.844,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,256 GiB,8 x 2000 HDD,25 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:h1.16xlarge,RunInstances:000g,Used,12000 Mbps,188,,Yes,,,,,,,,,,,,,,,,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$3.744 per Dedicated Linux h1.16xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.744,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.16xlarge,Yes,Storage optimized,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,256 GiB,8 x 2000 HDD,25 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:h1.16xlarge,RunInstances,Used,12000 Mbps,188,,Yes,,,,,,,,,,,,,,,,128,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.598 per Dedicated SUSE h1.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.598,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,32 GiB,1 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:h1.2xlarge,RunInstances:000g,Used,1600 Mbps,26,,Yes,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.628 per Dedicated RHEL h1.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.628,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,32 GiB,1 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:h1.2xlarge,RunInstances:0010,Used,1600 Mbps,26,,Yes,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.866 per Dedicated Windows h1.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.866,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,32 GiB,1 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:h1.2xlarge,RunInstances:0002,Used,1600 Mbps,26,,Yes,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.498 per Dedicated Linux h1.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.498,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.2xlarge,Yes,Storage optimized,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,32 GiB,1 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:h1.2xlarge,RunInstances,Used,1600 Mbps,26,,Yes,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.733 per Dedicated Windows h1.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.733,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,64 GiB,2 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:h1.4xlarge,RunInstances:0002,Used,3000 Mbps,53.5,,Yes,,,,,,,,,,,,,,,,32,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.097 per Dedicated SUSE h1.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.097,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,64 GiB,2 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:h1.4xlarge,RunInstances:000g,Used,3000 Mbps,53.5,,Yes,,,,,,,,,,,,,,,,32,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.127 per Dedicated RHEL h1.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.127,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,64 GiB,2 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:h1.4xlarge,RunInstances:0010,Used,3000 Mbps,53.5,,Yes,,,,,,,,,,,,,,,,32,,NA,Amazon Elastic Compute Cloud
OnDemand,$0.997 per Dedicated Linux h1.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.997,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.4xlarge,Yes,Storage optimized,16,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,64 GiB,2 x 2000 HDD,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:h1.4xlarge,RunInstances,Used,3000 Mbps,53.5,,Yes,,,,,,,,,,,,,,,,32,,NA,Amazon Elastic Compute Cloud
OnDemand,$3.465 per Dedicated Windows h1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.465,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,128 GiB,4 x 2000 HDD,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:h1.8xlarge,RunInstances:0002,Used,6000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.993 per Dedicated Linux h1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.993,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,128 GiB,4 x 2000 HDD,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:h1.8xlarge,RunInstances,Used,6000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$2.123 per Dedicated RHEL h1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.123,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,128 GiB,4 x 2000 HDD,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:h1.8xlarge,RunInstances:0010,Used,6000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$2.093 per Dedicated SUSE h1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.093,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,h1.8xlarge,Yes,Storage optimized,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,128 GiB,4 x 2000 HDD,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:h1.8xlarge,RunInstances:000g,Used,6000 Mbps,99,,Yes,,,,,,,,,,,,,,,,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$4.730 per Dedicated RHEL hs1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.73,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,hs1.8xlarge,No,Storage optimized,17,Intel Xeon E5-2650,2 GHz,117 GiB,24 x 2000,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:hs1.8xlarge,RunInstances:0010,Used,,35,,,,,,,,,,,,,,,,,,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$4.931 per Dedicated Windows hs1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.931,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,hs1.8xlarge,No,Storage optimized,17,Intel Xeon E5-2650,2 GHz,117 GiB,24 x 2000,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:hs1.8xlarge,RunInstances:0002,Used,,35,,,,,,,,,,,,,,,,,,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$4.700 per Dedicated SUSE hs1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.7,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,hs1.8xlarge,No,Storage optimized,17,Intel Xeon E5-2650,2 GHz,117 GiB,24 x 2000,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:hs1.8xlarge,RunInstances:000g,Used,,35,,,,,,,,,,,,,,,,,,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$4.600 per Dedicated Linux hs1.8xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.6,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,hs1.8xlarge,No,Storage optimized,17,Intel Xeon E5-2650,2 GHz,117 GiB,24 x 2000,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:hs1.8xlarge,RunInstances,Used,,35,,,,,,,,,,,,,,,,,,64,,NA,Amazon Elastic Compute Cloud
OnDemand,$2.006 per Dedicated RHEL i2.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.006,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.2xlarge,No,Storage optimized,8,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,61 GiB,2 x 800 SSD,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:i2.2xlarge,RunInstances:0010,Used,,27,,Yes,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
OnDemand,$1.876 per Dedicated Linux i2.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.876,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,i2.2xlarge,No,Storage optimized,8,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5 GHz,61 GiB,2 x 800 SSD,High,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:i2.2xlarge,RunInstances,Used,,27,,Yes,,,,,,,,,,,,,,,,16,,NA,Amazon Elastic Compute Cloud
